"switch" "arsenic" "dist" "assoc" "educ" "educ4" "use" "status_perceived" "well_shift"
"1861" "1" "247" "61.1809997558594" "Yes" "2" "1-8" "Unfrequently" "Unsafe" "No"
"1862" "1" "78" "67.2259979248047" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1863" "1" "328" "44.4249992370605" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"1864" "1" "229" "14.7550001144409" "Yes" "7" "9-12" "Both" "Don't Know" "Yes"
"1865" "1" "111" "8.76900005340576" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"1866" "1" "239" "29.7700004577637" "No" "3" "1-8" "Neither" "Unsafe" "No"
"1867" "1" "317" "17.0440006256104" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1868" "1" "204" "22.6959991455078" "Yes" "10" "9-12" "Both" "Don't Know" "Yes"
"1869" "1" "126" "26.4300003051758" "Yes" "3" "1-8" "Neither" "Unsafe" "No"
"1870" "1" "264" "50.3720016479492" "Yes" "12" "12+" "Neither" "Unsafe" "No"
"1871" "1" "267" "49.5859985351562" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1872" "1" "164" "75.3059997558594" "No" "9" "9-12" "Neither" "Unsafe" "No"
"1873" "1" "191" "41.851001739502" "No" "10" "9-12" "Neither" "Unsafe" "No"
"1874" "1" "215" "19.5860004425049" "Yes" "4" "1-8" "Both" "Unsafe" "Yes"
"1875" "1" "190" "46.1889991760254" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"1876" "1" "166" "35.8880004882812" "No" "0" "0" "Both" "Unsafe" "Yes"
"1877" "1" "206" "26.2140007019043" "Yes" "0" "0" "Both" "Unsafe" "Yes"
"1878" "1" "110" "16.9750003814697" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1879" "0" "128" "45.4720001220703" "No" "0" "0" "Both" "Unsafe" "No"
"1880" "1" "234" "46.3040008544922" "Yes" "8" "9-12" "Neither" "Unsafe" "No"
"1881" "1" "251" "56.9049987792969" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1882" "1" "340" "50.6920013427734" "Yes" "3" "1-8" "Neither" "Unsafe" "No"
"1883" "1" "308" "34.2869987487793" "No" "0" "0" "Neither" "Unsafe" "No"
"1884" "1" "210" "9.07999992370605" "Yes" "5" "1-8" "Unfrequently" "Safe" "No"
"1885" "0" "77" "18.2730007171631" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"1886" "1" "504" "100.138000488281" "No" "3" "1-8" "Both" "Don't Know" "Yes"
"1887" "1" "407" "73.0439987182617" "No" "12" "12+" "Both" "Don't Know" "Yes"
"1888" "1" "737" "59.5449981689453" "Yes" "4" "1-8" "Both" "Don't Know" "Yes"
"1889" "1" "879" "32.9259986877441" "No" "6" "9-12" "Unfrequently" "Unsafe" "No"
"1890" "0" "352" "47.0629997253418" "No" "3" "1-8" "Both" "Unsafe" "No"
"1891" "1" "359" "15.3030004501343" "No" "4" "1-8" "Neither" "Unsafe" "No"
"1892" "1" "387" "18.7730007171631" "No" "10" "9-12" "Neither" "Unsafe" "No"
"1893" "1" "268" "29.9500007629395" "No" "2" "1-8" "Neither" "Unsafe" "No"
"1894" "1" "548" "41.4259986877441" "No" "6" "9-12" "Neither" "Unsafe" "No"
"1895" "1" "372" "0.649999976158142" "No" "4" "1-8" "Both" "Don't Know" "Yes"
"1896" "1" "554" "8.67599964141846" "No" "5" "1-8" "Both" "Safe" "Yes"
"1897" "1" "580" "17.3729991912842" "No" "3" "1-8" "Neither" "Unsafe" "No"
"1898" "1" "608" "32.3330001831055" "No" "12" "12+" "Neither" "Unsafe" "No"
"1899" "1" "380" "17.3509998321533" "No" "0" "0" "Neither" "Unsafe" "No"
"1900" "1" "215" "24.8859996795654" "Yes" "0" "0" "Both" "Safe" "Yes"
"1901" "1" "274" "40.3190002441406" "No" "0" "0" "Neither" "Unsafe" "No"
"1902" "1" "250" "42.1360015869141" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1903" "1" "298" "17.6100006103516" "Yes" "8" "9-12" "Neither" "Unsafe" "No"
"1904" "1" "226" "17.0049991607666" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1905" "1" "67" "15.5959997177124" "Yes" "4" "1-8" "Both" "Safe" "Yes"
"1906" "1" "240" "38.6459999084473" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1907" "1" "102" "83.8089981079102" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1908" "1" "110" "76.4420013427734" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1909" "1" "275" "61.2159996032715" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1910" "1" "183" "55.3619995117188" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"1911" "1" "82" "39.9809989929199" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1912" "0" "75" "46.5509986877441" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"1913" "1" "125" "37.0009994506836" "Yes" "7" "9-12" "Neither" "Unsafe" "No"
"1914" "1" "105" "32.5820007324219" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1915" "1" "83" "22.7590007781982" "Yes" "5" "1-8" "Both" "Unsafe" "Yes"
"1916" "1" "113" "4.96299982070923" "No" "5" "1-8" "Both" "Safe" "Yes"
"1917" "1" "112" "53.1259994506836" "No" "0" "0" "Unfrequently" "Unsafe" "Yes"
"1918" "0" "135" "22.7849998474121" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"1919" "1" "125" "27.5890007019043" "Yes" "3" "1-8" "Neither" "Unsafe" "No"
"1920" "1" "225" "53.4010009765625" "No" "0" "0" "Neither" "Unsafe" "No"
"1921" "1" "197" "69.4489974975586" "No" "2" "1-8" "Both" "Unsafe" "Yes"
"1922" "1" "168" "39.5610008239746" "No" "5" "1-8" "Neither" "Unsafe" "Yes"
"1923" "0" "54" "23.4650001525879" "Yes" "2" "1-8" "Both" "Unsafe" "No"
"1924" "1" "64" "16.3010005950928" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"1925" "1" "80" "42.0229988098145" "No" "2" "1-8" "Neither" "Unsafe" "No"
"1926" "1" "110" "13.75" "No" "0" "0" "Both" "Don't Know" "Yes"
"1927" "1" "214" "19.253999710083" "Yes" "4" "1-8" "Both" "Safe" "Yes"
"1928" "1" "396" "16.9659996032715" "No" "10" "9-12" "Both" "Don't Know" "No"
"1929" "1" "76" "23.5060005187988" "No" "8" "9-12" "Both" "Don't Know" "No"
"1930" "1" "528" "52.3009986877441" "No" "4" "1-8" "Neither" "Unsafe" "No"
"1931" "1" "189" "56.0260009765625" "No" "3" "1-8" "Neither" "Unsafe" "No"
"1932" "1" "171" "0.591000020503998" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1933" "1" "146" "24.5359992980957" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1934" "1" "345" "37.7729988098145" "No" "10" "9-12" "Neither" "Unsafe" "No"
"1935" "0" "292" "65.5950012207031" "No" "5" "1-8" "Both" "Unsafe" "No"
"1936" "0" "440" "35.7939987182617" "No" "5" "1-8" "Both" "Unsafe" "No"
"1937" "1" "499" "4.96999979019165" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1938" "1" "151" "77.8209991455078" "No" "0" "0" "Neither" "Unsafe" "No"
"1939" "1" "182" "104.458999633789" "No" "0" "0" "Neither" "Don't Know" "No"
"1940" "0" "99" "31.5580005645752" "No" "5" "1-8" "Both" "Unsafe" "No"
"1941" "1" "271" "33.951000213623" "No" "15" "12+" "Both" "Don't Know" "No"
"1942" "0" "239" "36.609001159668" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"1943" "1" "270" "29.2840003967285" "Yes" "6" "9-12" "Both" "Don't Know" "No"
"1944" "1" "390" "32.2229995727539" "No" "3" "1-8" "Neither" "Unsafe" "No"
"1945" "1" "295" "25.6889991760254" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1946" "1" "366" "10.0459995269775" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1947" "1" "110" "32.8320007324219" "Yes" "4" "1-8" "Neither" "Unsafe" "No"
"1948" "0" "207" "32.0509986877441" "No" "4" "1-8" "Both" "Unsafe" "No"
"1949" "1" "307" "43.9179992675781" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"1950" "1" "211" "49.681999206543" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1951" "1" "219" "47.9099998474121" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"1952" "1" "231" "38.7830009460449" "No" "4" "1-8" "Neither" "Unsafe" "No"
"1953" "0" "83" "41.7680015563965" "No" "2" "1-8" "Both" "Unsafe" "No"
"1954" "1" "60" "54.0449981689453" "Yes" "4" "1-8" "Both" "Don't Know" "No"
"1955" "1" "112" "62.3199996948242" "No" "3" "1-8" "Neither" "Safe" "No"
"1956" "1" "54" "47.3629989624023" "No" "10" "9-12" "Both" "Safe" "No"
"1957" "1" "127" "38.1539993286133" "No" "3" "1-8" "Neither" "Unsafe" "No"
"1958" "1" "105" "23.1800003051758" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1959" "1" "82" "19.363000869751" "Yes" "0" "0" "Both" "Safe" "No"
"1960" "1" "62" "16.4139995574951" "No" "0" "0" "Neither" "Unsafe" "No"
"1961" "0" "151" "33.1419982910156" "Yes" "5" "1-8" "Unfrequently" "Unsafe" "No"
"1962" "1" "68" "24.9060001373291" "Yes" "4" "1-8" "Neither" "Unsafe" "No"
"1963" "1" "166" "16.2679996490479" "Yes" "2" "1-8" "Both" "Don't Know" "No"
"1964" "0" "52" "26.7639999389648" "Yes" "4" "1-8" "Both" "Unsafe" "No"
"1965" "0" "62" "5.47499990463257" "Yes" "4" "1-8" "Both" "Unsafe" "No"
"1966" "1" "60" "2.71799993515015" "Yes" "4" "1-8" "Both" "Safe" "No"
"1967" "0" "51" "26.0799999237061" "Yes" "4" "1-8" "Both" "Unsafe" "No"
"1968" "1" "134" "31.1450004577637" "Yes" "15" "12+" "Neither" "Unsafe" "No"
"1969" "1" "68" "44.5709991455078" "No" "12" "12+" "Neither" "Unsafe" "No"
"1970" "1" "66" "54.5670013427734" "Yes" "4" "1-8" "Neither" "Unsafe" "No"
"1971" "1" "68" "64.4789962768555" "Yes" "10" "9-12" "Neither" "Unsafe" "No"
"1972" "1" "80" "62.3839988708496" "No" "10" "9-12" "Neither" "Unsafe" "No"
"1973" "1" "71" "61.5769996643066" "No" "10" "9-12" "Neither" "Unsafe" "No"
"1974" "1" "80" "34.8660011291504" "No" "14" "12+" "Neither" "Unsafe" "No"
"1975" "1" "97" "35.4410018920898" "Yes" "12" "12+" "Neither" "Unsafe" "No"
"1976" "0" "280" "24.4449996948242" "Yes" "4" "1-8" "Both" "Unsafe" "No"
"1977" "0" "99" "22.3239994049072" "Yes" "12" "12+" "Both" "Unsafe" "No"
"1978" "0" "113" "9.4709997177124" "Yes" "4" "1-8" "Both" "Unsafe" "No"
"1979" "0" "77" "6.52899980545044" "Yes" "4" "1-8" "Both" "Unsafe" "No"
"1980" "1" "93" "11.0179996490479" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1981" "0" "337" "5.44000005722046" "Yes" "0" "0" "Both" "Unsafe" "No"
"1982" "0" "125" "22.7029991149902" "Yes" "0" "0" "Both" "Unsafe" "No"
"1983" "1" "269" "38.5810012817383" "Yes" "7" "9-12" "Neither" "Unsafe" "No"
"1984" "0" "60" "38.7360000610352" "Yes" "3" "1-8" "Both" "Unsafe" "No"
"1985" "1" "73" "56.2150001525879" "No" "0" "0" "Neither" "Unsafe" "No"
"1986" "1" "269" "48.851001739502" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1987" "1" "261" "55.8349990844727" "No" "8" "9-12" "Neither" "Unsafe" "No"
"1988" "1" "343" "62.8040008544922" "No" "4" "1-8" "Neither" "Unsafe" "No"
"1989" "0" "409" "51.6920013427734" "No" "0" "0" "Both" "Unsafe" "No"
"1990" "0" "223" "32.4860000610352" "Yes" "4" "1-8" "Both" "Unsafe" "No"
"1991" "1" "235" "31.951000213623" "No" "8" "9-12" "Neither" "Unsafe" "No"
"1992" "0" "462" "55.1520004272461" "No" "5" "1-8" "Both" "Unsafe" "No"
"1993" "0" "199" "60.6720008850098" "Yes" "0" "0" "Both" "Unsafe" "No"
"1994" "0" "101" "89.890998840332" "No" "10" "9-12" "Both" "Unsafe" "No"
"1995" "0" "323" "93.5989990234375" "No" "0" "0" "Both" "Unsafe" "No"
"1996" "0" "131" "166.361999511719" "No" "0" "0" "Both" "Unsafe" "No"
"1997" "1" "85" "177.266998291016" "No" "9" "9-12" "Neither" "Unsafe" "No"
"1998" "0" "84" "158.292999267578" "Yes" "3" "1-8" "Both" "Unsafe" "No"
"1999" "0" "211" "66.7020034790039" "Yes" "4" "1-8" "Both" "Unsafe" "No"
"2000" "0" "136" "74.177001953125" "Yes" "10" "9-12" "Both" "Unsafe" "No"
"2001" "0" "75" "40.1160011291504" "No" "7" "9-12" "Both" "Unsafe" "No"
"2002" "1" "125" "67.5979995727539" "No" "10" "9-12" "Both" "Don't Know" "Yes"
"2003" "1" "134" "18.2220001220703" "No" "8" "9-12" "Unfrequently" "Unsafe" "No"
"2004" "0" "88" "81.9599990844727" "Yes" "5" "1-8" "Unfrequently" "Unsafe" "No"
"2005" "0" "105" "49.5429992675781" "No" "5" "1-8" "Both" "Unsafe" "No"
"2006" "0" "140" "55.7760009765625" "Yes" "0" "0" "Both" "Unsafe" "No"
"2007" "0" "103" "52.0379981994629" "Yes" "0" "0" "Both" "Unsafe" "No"
"2008" "0" "115" "98.8759994506836" "Yes" "0" "0" "Both" "Unsafe" "No"
"2009" "0" "115" "94.7850036621094" "No" "0" "0" "Both" "Unsafe" "No"
"2010" "0" "89" "104.093002319336" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"2011" "0" "107" "66.7580032348633" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"2012" "1" "109" "44.6910018920898" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"2013" "0" "204" "97.838996887207" "Yes" "0" "0" "Both" "Unsafe" "No"
"2014" "1" "83" "104.314002990723" "No" "0" "0" "Neither" "Unsafe" "No"
"2015" "1" "63" "107.079002380371" "No" "10" "9-12" "Both" "Unsafe" "No"
"2016" "0" "109" "66.8399963378906" "No" "5" "1-8" "Both" "Unsafe" "No"
"2017" "1" "96" "17.3899993896484" "No" "12" "12+" "Neither" "Unsafe" "No"
"2018" "0" "74" "48.8059997558594" "No" "5" "1-8" "Unfrequently" "Unsafe" "No"
"2019" "1" "238" "30.4500007629395" "No" "0" "0" "Neither" "Unsafe" "No"
"2020" "0" "69" "30.6849994659424" "No" "5" "1-8" "Drinking" "Unsafe" "No"
"2021" "0" "97" "41.3460006713867" "No" "0" "0" "Both" "Unsafe" "No"
"2022" "1" "191" "66.7460021972656" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2023" "1" "186" "37.4329986572266" "No" "0" "0" "Both" "Don't Know" "Yes"
"2024" "0" "92" "35.8440017700195" "No" "0" "0" "Both" "Unsafe" "No"
"2025" "0" "240" "11.7019996643066" "Yes" "8" "9-12" "Both" "Unsafe" "No"
"2026" "0" "171" "37.601001739502" "No" "5" "1-8" "Both" "Unsafe" "No"
"2027" "0" "108" "30.7119998931885" "No" "0" "0" "Both" "Unsafe" "No"
"2028" "1" "98" "53.4970016479492" "No" "0" "0" "Both" "Don't Know" "Yes"
"2029" "0" "84" "68.4509963989258" "No" "0" "0" "Both" "Unsafe" "No"
"2030" "0" "74" "75.9169998168945" "Yes" "9" "9-12" "Both" "Unsafe" "No"
"2031" "0" "96" "84.8349990844727" "No" "0" "0" "Both" "Unsafe" "No"
"2032" "0" "131" "128.621002197266" "No" "10" "9-12" "Both" "Unsafe" "No"
"2033" "1" "317" "140.531005859375" "Yes" "0" "0" "Both" "Don't Know" "Yes"
"2034" "0" "280" "128.388000488281" "Yes" "14" "12+" "Both" "Unsafe" "No"
"2035" "1" "127" "153.173004150391" "No" "7" "9-12" "Both" "Don't Know" "Yes"
"2036" "0" "87" "172.733993530273" "No" "14" "12+" "Unfrequently" "Unsafe" "No"
"2037" "0" "223" "170.220001220703" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"2038" "1" "193" "175.725006103516" "No" "12" "12+" "Both" "Safe" "Yes"
"2039" "0" "108" "93.2160034179688" "No" "4" "1-8" "Both" "Unsafe" "No"
"2040" "0" "111" "80.0849990844727" "Yes" "8" "9-12" "Both" "Unsafe" "No"
"2041" "0" "170" "108.911003112793" "No" "0" "0" "Both" "Unsafe" "No"
"2042" "1" "221" "68.556999206543" "Yes" "0" "0" "Neither" "Unsafe" "No"
"2043" "0" "83" "139.080993652344" "No" "4" "1-8" "Both" "Unsafe" "No"
"2044" "1" "136" "127.642997741699" "No" "4" "1-8" "Neither" "Unsafe" "No"
"2045" "1" "142" "50.4210014343262" "No" "0" "0" "Neither" "Unsafe" "No"
"2046" "0" "54" "39.5740013122559" "Yes" "0" "0" "Both" "Unsafe" "No"
"2047" "0" "228" "79.7210006713867" "No" "4" "1-8" "Both" "Unsafe" "No"
"2048" "0" "208" "127.25" "Yes" "0" "0" "Unfrequently" "Unsafe" "No"
"2049" "0" "87" "134.315994262695" "Yes" "4" "1-8" "Both" "Unsafe" "No"
"2050" "0" "91" "135.10400390625" "Yes" "0" "0" "Both" "Unsafe" "No"
"2051" "0" "145" "132.244003295898" "No" "4" "1-8" "Both" "Unsafe" "No"
"2052" "0" "161" "118.935997009277" "No" "4" "1-8" "Both" "Unsafe" "No"
"2053" "1" "338" "60.8059997558594" "No" "4" "1-8" "Both" "Don't Know" "No"
"2054" "1" "349" "87.0979995727539" "No" "0" "0" "Neither" "Unsafe" "No"
"2055" "1" "272" "55.5009994506836" "Yes" "0" "0" "Both" "Don't Know" "No"
"2056" "1" "143" "36.2039985656738" "Yes" "0" "0" "Neither" "Unsafe" "No"
"2057" "1" "186" "46.8079986572266" "No" "4" "1-8" "Neither" "Unsafe" "No"
"2058" "1" "238" "67.4169998168945" "No" "0" "0" "Neither" "Unsafe" "No"
"2059" "1" "209" "93.9499969482422" "Yes" "3" "1-8" "Neither" "Unsafe" "No"
"2060" "0" "166" "70.2109985351562" "Yes" "2" "1-8" "Both" "Unsafe" "No"
"2061" "0" "151" "113.008003234863" "Yes" "8" "9-12" "Both" "Unsafe" "No"
"2062" "1" "512" "96.2220001220703" "Yes" "9" "9-12" "Neither" "Unsafe" "No"
"2063" "0" "441" "141.244003295898" "Yes" "4" "1-8" "Both" "Unsafe" "No"
"2064" "1" "337" "156.123001098633" "Yes" "0" "0" "Neither" "Unsafe" "No"
"2065" "1" "400" "179.117004394531" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"2066" "1" "203" "138.363998413086" "No" "5" "1-8" "Unfrequently" "Unsafe" "No"
"2067" "0" "119" "95.6159973144531" "No" "7" "9-12" "Both" "Unsafe" "No"
"2068" "0" "233" "62.9650001525879" "No" "4" "1-8" "Both" "Unsafe" "No"
"2069" "1" "114" "12.4540004730225" "Yes" "0" "0" "Neither" "Unsafe" "No"
"2070" "1" "331" "45.9939994812012" "No" "3" "1-8" "Neither" "Unsafe" "No"
"2071" "0" "258" "133.873001098633" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"2072" "1" "299" "42.6319999694824" "No" "0" "0" "Neither" "Unsafe" "No"
"2073" "1" "256" "63.4150009155273" "No" "10" "9-12" "Neither" "Unsafe" "No"
"2074" "1" "111" "62.8530006408691" "Yes" "0" "0" "Neither" "Unsafe" "No"
"2075" "0" "185" "46.3279991149902" "No" "0" "0" "Both" "Unsafe" "No"
"2076" "0" "218" "42.6189994812012" "Yes" "6" "9-12" "Both" "Unsafe" "No"
"2077" "0" "147" "14.4569997787476" "No" "5" "1-8" "Both" "Unsafe" "No"
"2078" "0" "219" "32.576000213623" "Yes" "0" "0" "Both" "Unsafe" "No"
"2079" "1" "148" "78.5419998168945" "Yes" "3" "1-8" "Neither" "Unsafe" "No"
"2080" "1" "150" "99.1859970092773" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"2081" "0" "176" "91.7819976806641" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"2082" "1" "160" "96.7099990844727" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"2083" "0" "279" "104.166000366211" "Yes" "0" "0" "Both" "Unsafe" "No"
"2084" "1" "262" "71.2009963989258" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"2085" "0" "143" "9.67300033569336" "No" "0" "0" "Both" "Unsafe" "No"
"2086" "1" "117" "56.5660018920898" "Yes" "4" "1-8" "Neither" "Unsafe" "No"
"2087" "0" "204" "31.9680004119873" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"2088" "1" "266" "62.3979988098145" "Yes" "9" "9-12" "Neither" "Unsafe" "No"
"2089" "1" "211" "44.0130004882812" "No" "5" "1-8" "Neither" "Unsafe" "Yes"
"2090" "1" "335" "30.621000289917" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"2091" "1" "235" "32.6119995117188" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2092" "0" "326" "68.9290008544922" "No" "0" "0" "Both" "Unsafe" "No"
"2093" "0" "319" "93.8040008544922" "No" "0" "0" "Both" "Don't Know" "No"
"2094" "1" "319" "127.690002441406" "Yes" "0" "0" "Neither" "Unsafe" "No"
"2095" "1" "369" "135.835006713867" "No" "3" "1-8" "Neither" "Unsafe" "No"
"2096" "1" "299" "152.783004760742" "No" "3" "1-8" "Neither" "Unsafe" "No"
"2097" "0" "248" "138.408996582031" "Yes" "8" "9-12" "Both" "Unsafe" "No"
"2098" "0" "79" "95.3339996337891" "No" "3" "1-8" "Both" "Unsafe" "No"
"2099" "1" "131" "127.28099822998" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"2100" "0" "65" "109.176002502441" "No" "3" "1-8" "Both" "Unsafe" "No"
"2101" "0" "100" "98.1110000610352" "Yes" "4" "1-8" "Both" "Unsafe" "No"
"2102" "0" "190" "165.707000732422" "Yes" "3" "1-8" "Both" "Unsafe" "No"
"2103" "0" "203" "187.832000732422" "No" "2" "1-8" "Both" "Unsafe" "No"
"2104" "0" "102" "196.503005981445" "No" "4" "1-8" "Both" "Unsafe" "No"
"2105" "0" "213" "184.399002075195" "No" "8" "9-12" "Both" "Unsafe" "No"
"2106" "1" "259" "199.309005737305" "No" "10" "9-12" "Neither" "Unsafe" "No"
"2107" "1" "214" "169.531005859375" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2108" "1" "123" "31.5330009460449" "No" "3" "1-8" "Unfrequently" "Unsafe" "No"
"2109" "0" "156" "24.6900005340576" "No" "4" "1-8" "Both" "Unsafe" "No"
"2110" "0" "119" "68.4459991455078" "No" "4" "1-8" "Both" "Unsafe" "No"
"2111" "0" "79" "75.9369964599609" "Yes" "9" "9-12" "Both" "Unsafe" "No"
"2112" "1" "83" "23.2320003509521" "No" "6" "9-12" "Neither" "Unsafe" "No"
"2113" "0" "85" "45.7599983215332" "No" "6" "9-12" "Both" "Unsafe" "No"
"2114" "0" "87" "18.9529991149902" "No" "3" "1-8" "Both" "Unsafe" "No"
"2115" "1" "254" "43.4669990539551" "Yes" "0" "0" "Both" "Don't Know" "No"
"2116" "0" "142" "11.2910003662109" "No" "0" "0" "Both" "Unsafe" "No"
"2117" "1" "189" "21.9039993286133" "Yes" "9" "9-12" "Neither" "Unsafe" "No"
"2118" "0" "142" "25.003999710083" "Yes" "12" "12+" "Both" "Unsafe" "No"
"2119" "0" "99" "45.9109992980957" "Yes" "6" "9-12" "Both" "Unsafe" "No"
"2120" "1" "173" "47.9529991149902" "No" "12" "12+" "Neither" "Unsafe" "No"
"2121" "0" "233" "70.5660018920898" "No" "2" "1-8" "Both" "Unsafe" "No"
"2122" "1" "318" "62.6380004882812" "Yes" "0" "0" "Neither" "Unsafe" "No"
"2123" "1" "56" "14.0450000762939" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2124" "1" "120" "8.92399978637695" "No" "10" "9-12" "Neither" "Don't Know" "No"
"2125" "1" "62" "7.33500003814697" "Yes" "3" "1-8" "Both" "Don't Know" "No"
"2126" "1" "566" "28.9689998626709" "No" "8" "9-12" "Neither" "Don't Know" "No"
"2127" "1" "121" "21.4820003509521" "Yes" "12" "12+" "Neither" "Unsafe" "No"
"2128" "1" "482" "19.0219993591309" "No" "9" "9-12" "Neither" "Unsafe" "No"
"2129" "1" "56" "39.1650009155273" "No" "12" "12+" "Neither" "Unsafe" "No"
"2130" "0" "83" "37.2789993286133" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"2131" "1" "82" "50.5810012817383" "No" "11" "12+" "Neither" "Unsafe" "No"
"2132" "1" "143" "27.1319999694824" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2133" "1" "129" "16.3589992523193" "No" "0" "0" "Neither" "Unsafe" "No"
"2134" "1" "122" "17.4580001831055" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2135" "1" "72" "19.5300006866455" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2136" "0" "222" "7.58699989318848" "No" "5" "1-8" "Both" "Unsafe" "No"
"2137" "1" "83" "30.8759994506836" "No" "3" "1-8" "Both" "Don't Know" "Yes"
"2138" "1" "164" "23.6450004577637" "No" "3" "1-8" "Both" "Don't Know" "No"
"2139" "0" "62" "12.1529998779297" "No" "8" "9-12" "Both" "Unsafe" "No"
"2140" "1" "151" "31.0709991455078" "Yes" "3" "1-8" "Neither" "Don't Know" "Yes"
"2141" "1" "70" "16.2709999084473" "No" "4" "1-8" "Neither" "Unsafe" "No"
"2142" "1" "60" "17.1140003204346" "Yes" "0" "0" "Both" "Safe" "No"
"2143" "1" "61" "15.4949998855591" "No" "3" "1-8" "Neither" "Unsafe" "No"
"2144" "1" "107" "26.4869995117188" "No" "4" "1-8" "Neither" "Unsafe" "No"
"2145" "1" "120" "43.1419982910156" "Yes" "7" "9-12" "Neither" "Unsafe" "No"
"2146" "1" "92" "25.6870002746582" "No" "4" "1-8" "Neither" "Unsafe" "No"
"2147" "1" "221" "9.97599983215332" "No" "4" "1-8" "Neither" "Unsafe" "No"
"2148" "1" "110" "6.54099988937378" "No" "4" "1-8" "Neither" "Unsafe" "No"
"2149" "1" "101" "43.2849998474121" "No" "10" "9-12" "Neither" "Unsafe" "No"
"2150" "1" "90" "71.129997253418" "No" "4" "1-8" "Neither" "Unsafe" "No"
"2151" "1" "116" "70.0319976806641" "No" "10" "9-12" "Neither" "Unsafe" "No"
"2152" "1" "162" "70.0210037231445" "No" "6" "9-12" "Neither" "Unsafe" "No"
"2153" "1" "147" "92.6809997558594" "Yes" "0" "0" "Neither" "Unsafe" "No"
"2154" "1" "103" "81.8919982910156" "No" "4" "1-8" "Neither" "Unsafe" "No"
"2155" "0" "140" "79.9029998779297" "No" "10" "9-12" "Both" "Unsafe" "No"
"2156" "0" "83" "55.0610008239746" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"2157" "1" "79" "23.8250007629395" "Yes" "8" "9-12" "Neither" "Unsafe" "No"
"2158" "1" "176" "60.0519981384277" "No" "4" "1-8" "Neither" "Unsafe" "No"
"2159" "1" "149" "39.3320007324219" "No" "5" "1-8" "Neither" "Unsafe" "No"
"2160" "0" "107" "19.2490005493164" "No" "10" "9-12" "Both" "Unsafe" "No"
"2161" "1" "118" "14.2440004348755" "No" "9" "9-12" "Neither" "Unsafe" "No"
"2162" "1" "171" "47.8489990234375" "No" "10" "9-12" "Neither" "Unsafe" "No"
"2163" "1" "179" "51.7150001525879" "Yes" "10" "9-12" "Neither" "Unsafe" "No"
